id,Title,Content,Date,Categorieën,Tags
744,"Discussie | Atomic Blonde","Pim en Henk <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_AtomicBlonde.mp3"">bespreken</a> voornamelijk een specifieke scene uit Atomic Blonde in deze spoiler review.",20170812,Discussie,podcast
745,"Review | Atomic Blonde","Omdat Sander op vakantie is <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_AtomicBlonde.mp3'>bespreken</a> Pim en Henk met zijn tweeen Atomic Blonde.",20170812,Reviews,podcast
746,"Statafel | Jaartallen","Sander en Pim <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/SanderenPimnemenhettegenelkaaropindeze21eafleveringvandeStatafel(zonderstatafel).DezekeerheeftHenkeentientalfilmswaarbijzehetcorrectejaartalmoetenraden._Jaartallen.mp3"">nemen het tegen elkaar op</a> in deze 21e aflevering van de Statafel (zonder statafel). Deze keer heeft Henk een tiental films waarbij ze het correcte jaartal moeten raden.",20170809,Statafel,podcast
750,"Review | The Hitman's Bodyguard","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_TheHitman'sBodyguard.mp3'>reviewen</a> Pim & Henk de actiefilm The Hitman's Bodyguard.",20170819,Reviews,podcast
751,"Discussie | The Hitman's Bodyguard","In deze <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_TheHitman'sBodyguard.mp3'>aflevering</a> gaan Pim & Henk dieper in op de inhoud van The Hitman's Bodyguard. Spoilers ahead!",20170819,Discussie,podcast
753,"Speciale Aankondiging | We gaan er even tussenuit!","<a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/SpecialeAankondiging_Wegaanereventussenuit!.mp3'>Filmerds</a> gaat er even tussenuit voor een korte pauze! De voorbeschouwing van september komt er overigens wel gewoon aan. Tot over een paar weekjes!",20170826,Special,podcast
754,"Voorbeschouwing September 2017 | Filmerds & Filmdomein","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/VoorbeschouwingSeptember2017_Filmerds&Filmdomein.mp3'>bespreken</a> we in samenwerking met Filmdomein weer 4 films voor de komende maand! Deze keer hebben we het over Kingsman: The Golden Circle, Stephen King's It, The Lego Ninjago Movie & Flatliners. Wat moet je zien? Wat  moet je vermijden? Je hoort het in deze aflevering van de voorbeschouwing!",20170830,Voorbeschouwing,podcast
755,"Review | Kingsman: The Golden Circle","Filmerds is back baby! Vandaag knallen Pim, Gina & Henk er in met een <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_Kingsman:TheGoldenCircle.mp3'>review</a> van Kingsman: The Golden Circle!",20170923,Reviews,podcast
756,"Discussie | Kingsman: The Golden Circle","Pim, Henk &amp; Gina <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_Kingsman:TheGoldenCircle.mp3"">discussieren</a> verder over Kingsman: The Golden Circle.",20170923,Discussie,podcast
761,"Voorbeschouwing Oktober 2017 | Filmerds & Filmdomein","Ook voor oktober <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/VoorbeschouwingOktober2017_Filmerds&amp;Filmdomein.mp3"">bespreken</a> we weer een viertal grote releases. Deze keer zijn het Blade Runner 2049, Thor: Ragnarok, Jigsaw en Borg McEnroe. Welke titels zijn een must watch, welke moet je vermijden? Pim, Henk &amp; Sander vertellen het je!",20170930,Voorbeschouwing,podcast
763,"Praattafel #14 | Game of  Thrones S7, Narcos S3, Swiss Army Man en meer!","Na een tijdje afwezigheid ivalt er natuurlijk veel te <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Praattafel%2314_GameofThronesS7%2CNarcosS3%2CSwissArmyManenmeer!.mp3"">bespreken</a> in de nieuwe aflevering van de praattafel. In alweer aflevering 14 komen o.a. Game of Thrones, Narcos, Swiss Army Man en The Handmaids Tale voorbij!",20171004,"De Praattafel",podcast
767,"Discussie | Blade Runner 2049","PIm, Henk en Sander discussieren over Blade Runner 2049 en <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_BladeRunner2049.mp3'>vertellen</a> waarom ze de film zo goed vonden!",20171007,Discussie,podcast
768,"Review | Blade Runner 2049","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_BladeRunner2049.mp3'>bespreken</a> Dennis Villeneuve's vervolg op de klassieker uit de jaren '80. Heeft hij de plank mis geslagen? WIj denk van niet.",20171007,Reviews,podcast
769,"Filmnieuws met Filmerds | Star Wars & Blade Runner 2049!","Vandaag <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/FilmerdsFilmnieuws_StarWars&amp;BladeRunner2049!.mp3"">bespreken</a> we wat interessante filmnieuwtjes. We hebben het over de nieuwe trailer voor Star Wars: The Last Jedi en de onderprestaties van Blade Runner 2049.",20171014,Filmnieuws,podcast
774,"Statafel | 10 vragen met Pim!","<a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Statafel_10vragenmetPim!.mp3'>Vandaag</a> in de statafel wordt Pim door Henk aan de tand gevoeld en moet Pim 10 film gerelateerde vragen beantwoorden.",20171018,Statafel,podcast
775,"Discussie | Geostorm","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_Geostorm.mp3'>bespreken</a> in alle detail wat er zo slecht is aan Geostorm!",20171021,Discussie,podcast
776,"Review | Geostorm","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_Geostorm.mp3'>luchten</a> hun hart na het zien van de slechtste in tijden Geostorm.",20171021,Reviews,podcast
777,"Favorieten | Top 5 van de 00's!","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Favorieten_Top5vande00's!.mp3'>bespreken</a> Pim, Henk & Sander hun favoriete films die uitkwamen in de periode 2000 - 2009! Ze hebben allemaal eeen persoonlijke top 5 samengesteld en hebben natuurlijk ook weer een hoop eervolle vermeldingen.",20171025,Favorieten,podcast
778,"Discussie | Thor: Ragnarok","Pim, Henk & Gina <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_Thor:Ragnarok.mp3'>gaan in</a> op de fijne details va nn Thor: Ragnarok!",20171028,Discussie,podcast
779,"Review | Thor: Ragnarok","Pim, Henk en Gina <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_Thor:Ragnarok.mp3'>vertellen</a> je wat ze vinden van  Marvel's nieuwste film; Thor: Ragnarok!",20171028,Reviews,podcast
780,"Voorbeschouwing November 2017 | Filmerds & Filmdomein","Vandaag <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/VoorbeschouwingNovember2017_Filmerds&amp;Filmdomein.mp3"">bespreken</a> in samenwerking met Filmdomein weer vier grote releases van de aankomende maand! Voor november komen The Foreigner, Justice League, Coco en Murder on the Orient Express voorbij.",20171101,Voorbeschouwing,podcast
783,"Statafel | 10 vragen voor Sander!","Vandaag wordt Sander uitgebreid door Henk <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Statafel_10vragenvoorSander!.mp3"">aan de tand gevoeld</a> en moet hij 10 filmvragen beantwoorden!",20171104,Statafel,podcast
785,"Review | The Foreigner","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_TheForeigner.mp3'>bespreken</a> Pim, Henk & Sander de nieuwe no-nonsense actiefilm: The Foreigner. Met onder andere Jacke Chan en Pierce Brosnan!",20171108,Reviews,podcast
786,"Discussie | The Foreigner","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_TheForeigner.mp3'>bespreken</a> het plot van The Foreigner. Pas op voor spoilers als je de film nog niet gezien hebt!",20171108,Discussie,podcast
789,"Review | Murder on the Orient Express","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_MurderontheOrientExpress.mp3'>bespreken</a> Pim, Henk & Sander de remake van Murder on the Orient Express, welke ondanks haar sterrencast niet echt weet te boeien.",20171111,Reviews,podcast
790,"Discussie | Murder on the Orient Express","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_MurderontheOrientExpress.mp3'>vertellen</a> je uitgebreid over  het middelmatige plot van Murder on the Orient Express.",20171111,Discussie,podcast
791,"Terugblik | Stranger Things 2","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Terugblik_StrangerThings2.mp3'>bespreken</a> Pim, Henk & Sander het tweede seizoen van de epische Netflix serie; Stranger Things. Kan  seizoen 2 de hype waarmaken? Je hoort het in deze superfijne podcast!",20171115,Terugblik,podcast
794,"Discussie | Justice League","Pim en Sander schuiven (zonder Henk) aan om het  doodsaaie plot en de voorspelbare 'twist' van Justice League te <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/JusticeLeague_Discussie.mp3'>bespreken</a>.",20171118,Discussie,podcast
795,"Review | Justice League","Het DCU heeft haar eigen Avengers gekregen in de vorm van Justice League. IPim en Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_JusticeLeague.mp3'>vertellen</a> je of de nieuwe DC film met Batman, Wonder Woman, The Flash en Cyborg dude het kijken waard iis!",20171118,Reviews,podcast
797,"Preview | Star Wars: The Last Jedi","Met een nieuwe release in de Star Wars franchise aan de horizon maken Pim, Henk &amp; Sander de gelegenheid om hun verwachtingen en theorien te <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Preview_StarWars:TheLastJedi.mp3"">bespreken</a>.",20171122,Preview,podcast
799,"Statafel | Die of die met Pim!","Pim wordt door Henk op de <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Statafel_DieofdiemetPim!.mp3'>proef</a> gesteld met een aantal pittige dilemma's!",20171125,Statafel,podcast
801,"Voorbeschouwing December 2017 | Filmerds & Filmdomein","Sander en Pim <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/VoorbeschouwingDecember2017_Filmerds&amp;Filmdomein.mp3"">kijken</a> weer met volle teugen uit naar de aankomende releases die Filmdomein voor ons heeft geselecteerd! Pim heeft zijn favoriet van de maand al uitgekozen... Paddington 2!",20171129,Voorbeschouwing,podcast
803,"Statafel | Die of die met Sander!","Sander wordt door Henk op de <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Statafel_DieofdiemetSander!.mp3'>proef</a> gesteld met een aantal pittige dilemma's!",20171202,Statafel,podcast
804,"Discussie | Coco","Pim, Henk & Gina <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_Coco.mp3'>bespreken</a> wat Pixar's nieuwe film tof maakt!",20171206,Discussie,podcast
805,"Review | Coco","Pixar heeft zowaar weer eens een goeie film gemaakt! Pim, Henk & Gina <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_Coco.mp3'>vertellen</a> je er uitgebreid over in deze podcast.",20171206,Reviews,podcast
806,"Praattafel #15 | Mr Robot, The Punisher, Kubo and the Two Strings en meer!","Vandaag <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Praattafel%2315_MrRobot%2CThePunisher%2CKuboandtheTwoStringsenmeer!.mp3"">bespreken</a> Pim, Henk en Sander wat ze sinds de vorige praattafel allemaal hebben gekeken!",20171209,"De Praattafel",podcast
810,"Discussie | Star Wars: Episode VIII - The Last Jedi","Pim, Henk & 'Star Wars fanboy' Sander gaan uitgebrueid in op de gebreken van Rian Johnson's Star Wars film. Ook <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Discussie_TheLastJedi.mp3'>bespreken</a> ze de dingen die ze wel tof vonden.",20171216,Discussie,podcast
811,"Review | Star Wars: Episode VIII - The Last Jedi","Pim, Henk &amp; Sander <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Review_TheLastJedi.mp3"">bespreken</a> het tweede deel uit Disney's eerste Star Wars trilogie. Kan de film de verwachtingen waarmaken of slaat Disney de plank mis?",20171216,Reviews,podcast
815,"Special | Vette films met sneeuw!","Speciaal voor de kerst <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Special_Vettefilmsmetsneeuw!.mp3'>bespreken</a> Pim, Henk & Sander de leukste films die zij konden bedenken waar sneeuw in zit!",20171223,Special,podcast
816,"Terugblik | De Films van 2017!","Pim, Henk &amp; Sander gaan zitten om hun top 3 nieuwe films van 2017 te <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Terugblik_DeFilmsvan2017!.mp3"">bespreken</a>. We hebben het verdeeld over 3 categorieën: beste films, tofste verassingen en slechtste films van 2017!",20171227,Terugblik,podcast
819,"Vooruitblik | Films in 2018!","2018 staat op de stoep! Dat betekent dat Pim, Henk &amp; Sander stil gaan staan bij de films waar zij het meest naar uitkijken in het nieuwe jaar. Ze <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2017/Vooruitblk_Filmsin2018!.mp3"">bespreken</a> hun persoonlijke top 3's en lopen de (enorme) lijst met blockbusters door!",20171230,Vooruitblik,podcast
822,"Voorbeschouwing Januari 2018 | Filmerds & Filmdomein","Vandaag <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/VoorbeschouwingJanuari2018_Filmerds&Filmdomein.mp3'>bespreken</a> Pim & Henk samen special guest Richard van Filmdomein(!!!) weer vier toffe releases voor januari!",20180103,Voorbeschouwing,podcast
823,"Discussie | The Greatest Showman","Henk, Sander & Richard (van Filmdomein) <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Discussie_TheGreatestShowman.mp3'>bespreken</a> waarom The Greatest Showman niet zo'n bijzondere film was.",20180106,Discussie,podcast
824,"Review | The Greatest Showman","Henk, Sander & Richard (van Filmdomein) hebben The Greatest Showman gezien! Is de nieuwe musical met Hugh Jackman als P.T. Barnum een bioscoop bezoekje waard? Wij <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Review_TheGreatestShowman.mp3'>bespreken</a> het!",20180106,Reviews,podcast
825,"Preview | Black Panther","Pim, Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Preview_BlackPanther.mp3'>bespreken</a> hun verwachtingen van de aankomende Marvel film: Black Panther! (en stiekem ook Infinity War!)",20180110,Preview,podcast
826,"Discussie | The Commuter","Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Discussie_TheCommuter.mp3'>bespreken</a> een aantal rare zaken aan The Commuter. Verder vertellen ze je waarom het over het geheel best een leuke actiefilm was.",20180113,Discussie,podcast
827,"Review | The Commuter","Henk &amp; Sander <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Review_TheCommuter.mp3"">vertellen</a> je wat ze vonden van Liam Neeson's nieuwste low-budget actie film: The Commuter!",20180113,Reviews,podcast
830,"Statafel | Die of die met Richard (van Filmdomein!)","Vandaag is het de beurt aan Richard om een aantal pittige vragen te <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Statafel_DieofdiemetRichard(vanFilmdomein!).mp3"">beantwoorden</a>!",20180117,Statafel,podcast
832,"Discussie | Molly's Game","Henk &amp; Sander <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Discussie_Molly'sGame.mp3"">bespreken</a> alle sappige plot details van Aaron Sorkin's regie debut: Molly's Game.",20180120,Discussie,podcast
833,"Review | Molly's Game","Henk & Sander <a href='https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Review_Molly'sGame.mp3'>vertellen</a> je wat ze vonden van Molly's Game. Aaron Sorkin's regie debut met Jessica Chastain in de hoofdrol!",20180120,Reviews,podcast
835,"Voorbeschouwing Februari 2018 | Filmerds & Filmdomein","Pim, Henk &amp; Richard <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/VoorbeschouwingFebruari2018_Filmerds&amp;Filmdomein.mp3"">bespreken</a> vier grote filmreleases die je aankomende maand kan verwachten. The Post, 12 Strong, Fifty Shades Freed en Black Panther komen allemaal komende maand uit en wij leggen je eens even haarfijn uit welke de moeite waard zijn!",20180124,Voorbeschouwing,podcast
838,"Statafel | (GAAT FOUT) Films met in de titel...","Henk heeft weer een <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Statafel_(GAATFOUT)Filmsmetindetitel....mp3"">nieuw format</a> bedacht, maar Richard en Pim hebben er erg veel moeite mee...",20180127,Statafel,podcast
842,"Special | De weg naar Infinity War - Marvel Phase I","Op 25 mei komt Avangers: Infinity War uit! Voor de mensen die het wellicht allemaal niet meer zo goed kunnen bijhouden hebben Pim, Henk en Rochard een pratchig overzicht gemaakt van alles wat er tot nu toe gebeurd is de Marvel Cinematic Universe. Vandaag <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Special_DewegnaarInfinityWar-MarvelPhaseI.mp3"">bespreken</a> de heren Phase I. Binnenkort kan je nog een recap verwachten van Phase II en III!",20180131,Special,podcast
847,"Review | Maze Runner: The Death Cure","Pim en Henk <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Review_MazeRunnerTheDeathCure.mp3"">bespreken</a> de verrassend leuke Maze Runner: The Death Cure!",20180203,Reviews,podcast
849,"Discussie | Maze Runner: The Death Cure","Pim en Henk duiken diep in the Maze Runner lore en <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Discussie_MazeRunnerTheDeathCure.mp3"">bespreken</a> uitgebreid The Death Cure!",20180203,Discussie,podcast
851,"Review | The Cloverfield Paradox","Opeens was hij daar. De Cloverfield Paradox op Netflix. Pim, Henk &amp; Sander <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Review_TheCloverfieldParadox.mp3"">bespreken</a> wat ze er van vonden!",20180210,Reviews,podcast
853,"Discussie | The Cloverfield Paradox","Pim, Henk &amp; Sander <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Discussie_TheCloverfieldParadox.mp3"">bespreken</a> wat The Cloverfield Paradox tot zo'n matige sci-fi film maakte.",20180210,Discussie,podcast
860,"Praattafel #16 | The Toys That Made Us, Lethal Weapon, The Darkest Hour en meer!","In de praattafel <a href=""https://s3.eu-central-1.amazonaws.com/filmerds-podcast-wp/wp-content/2018/Praattafel16_TheShapeofWaterLethalWeaponenmeer.mp3"">bespreken</a> we wat we de afgelopen tijd zo'n beetje hebben gezien en wat we er van vonden. Ook deze keer komen er weer een hoop titels aan bod!",20180214,"De Praattafel",podcast
